ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-02-22,1500.9573070152783,-2417.1725727964113,3126.651376958605,1500.9573070152783,1500.9573070152783,-1083.8833281259363,-1083.8833281259363,-1083.8833281259363,203.8703974533907,203.8703974533907,203.8703974533907,-1287.753725579327,-1287.753725579327,-1287.753725579327,0.0,0.0,0.0,417.073978889342
2015-02-23,1501.0754360161457,-2014.1549549285517,3331.1198031403023,1501.0754360161457,1501.0754360161457,-831.6790261386265,-831.6790261386265,-831.6790261386265,411.4527655031972,411.4527655031972,411.4527655031972,-1243.1317916418236,-1243.1317916418236,-1243.1317916418236,0.0,0.0,0.0,669.3964098775192
2015-02-25,1501.3116940178804,-3246.312548415841,1985.735346369268,1501.3116940178804,1501.3116940178804,-2156.825514918361,-2156.825514918361,-2156.825514918361,-1040.5350655821853,-1040.5350655821853,-1040.5350655821853,-1116.2904493361752,-1116.2904493361752,-1116.2904493361752,0.0,0.0,0.0,-655.5138209004806
2015-02-27,1501.547952019615,-1844.5407490779382,3703.159373161681,1501.547952019615,1501.547952019615,-525.5078637842364,-525.5078637842364,-525.5078637842364,419.57662290197,419.57662290197,419.57662290197,-945.0844866862063,-945.0844866862063,-945.0844866862063,0.0,0.0,0.0,976.0400882353786
2015-02-28,1501.6660810204824,-2038.806228376995,3518.2754578826048,1501.6660810204824,1501.6660810204824,-823.789277220452,-823.789277220452,-823.789277220452,22.055791034118,22.055791034118,22.055791034118,-845.84506825457,-845.84506825457,-845.84506825457,0.0,0.0,0.0,677.8768038000303
2015-03-01,1501.7842100213497,-1910.905946692942,3520.7430591857415,1501.7842100213497,1501.7842100213497,-535.6201693998853,-535.6201693998853,-535.6201693998853,203.87039745397684,203.87039745397684,203.87039745397684,-739.4905668538621,-739.4905668538621,-739.4905668538621,0.0,0.0,0.0,966.1640406214644
2015-03-02,1501.9023390222171,-1404.980620977163,3999.2829742283384,1501.9023390222171,1501.9023390222171,-216.23065335027152,-216.23065335027152,-216.23065335027152,411.4527655024288,411.4527655024288,411.4527655024288,-627.6834188527004,-627.6834188527004,-627.6834188527004,0.0,0.0,0.0,1285.6716856719456
2015-03-05,1502.2567260248193,-1278.7761480252477,4266.476207027042,1502.2567260248193,1502.2567260248193,-121.71854383200942,-121.71854383200942,-121.71854383200942,155.75536791230184,155.75536791230184,155.75536791230184,-277.47391174431124,-277.47391174431124,-277.47391174431124,0.0,0.0,0.0,1380.53818219281
2015-03-06,1502.3748550256864,-1144.8836245002005,4434.911173029525,1502.3748550256864,1502.3748550256864,257.6267541954706,257.6267541954706,257.6267541954706,419.57662290106015,419.57662290106015,419.57662290106015,-161.94986870558958,-161.94986870558958,-161.94986870558958,0.0,0.0,0.0,1760.001609221157
2015-03-07,1502.4929840265538,-1140.5717487172913,4209.7819754917,1502.4929840265538,1502.4929840265538,-27.99432481237888,-27.99432481237888,-27.99432481237888,22.055791035168806,22.055791035168806,22.055791035168806,-50.05011584754769,-50.05011584754769,-50.05011584754769,0.0,0.0,0.0,1474.498659214175
2015-03-08,1502.6111130274212,-1230.0899094349911,4373.614011323276,1502.6111130274212,1502.6111130274212,260.39570380263706,260.39570380263706,260.39570380263706,203.8703974535622,203.8703974535622,203.8703974535622,56.525306349074846,56.525306349074846,56.525306349074846,0.0,0.0,0.0,1763.0068168300581
2015-03-09,1502.7292420282886,-678.5025419961587,4853.982524675523,1502.7292420282886,1502.7292420282886,567.6520303354445,567.6520303354445,567.6520303354445,411.4527655029287,411.4527655029287,411.4527655029287,156.19926483251584,156.19926483251584,156.19926483251584,0.0,0.0,0.0,2070.381272363733
2015-03-10,1502.847371029156,-1036.0538922120134,4369.830738281431,1502.847371029156,1502.847371029156,75.37267787600298,75.37267787600298,75.37267787600298,-172.17587922474968,-172.17587922474968,-172.17587922474968,247.54855710075265,247.54855710075265,247.54855710075265,0.0,0.0,0.0,1578.220048905159
2015-03-12,1503.0836290308905,-822.4840615514357,4733.49304578949,1503.0836290308905,1503.0836290308905,556.263518012517,556.263518012517,556.263518012517,155.75536791018442,155.75536791018442,155.75536791018442,400.5081501023326,400.5081501023326,400.5081501023326,0.0,0.0,0.0,2059.3471470434074
2015-03-13,1503.2017580317577,-310.7382452201746,5260.042216141749,1503.2017580317577,1503.2017580317577,879.8393712226192,879.8393712226192,879.8393712226192,419.576622902534,419.576622902534,419.576622902534,460.2627483200853,460.2627483200853,460.2627483200853,0.0,0.0,0.0,2383.0411292543768
2015-03-14,1503.319887032625,-785.5207459466735,4552.410888392421,1503.319887032625,1503.319887032625,530.067078068273,530.067078068273,530.067078068273,22.055791034615908,22.055791034615908,22.055791034615908,508.0112870336571,508.0112870336571,508.0112870336571,0.0,0.0,0.0,2033.3869651008981
2015-03-15,1503.4380160334924,-200.69492762289823,4888.842887460168,1503.4380160334924,1503.4380160334924,747.2811551291894,747.2811551291894,747.2811551291894,203.87039745425915,203.87039745425915,203.87039745425915,543.4107576749304,543.4107576749304,543.4107576749304,0.0,0.0,0.0,2250.719171162682
2015-03-16,1503.5561450343598,-58.220427137962005,5178.092133554992,1503.5561450343598,1503.5561450343598,977.8127182822856,977.8127182822856,977.8127182822856,411.4527655034285,411.4527655034285,411.4527655034285,566.3599527788572,566.3599527788572,566.3599527788572,0.0,0.0,0.0,2481.3688633166453
2015-03-17,1503.6742740352272,-711.7040645342703,4672.309701551013,1503.6742740352272,1503.6742740352272,404.8193647593305,404.8193647593305,404.8193647593305,-172.1758792208921,-172.1758792208921,-172.1758792208921,576.9952439802227,576.9952439802227,576.9952439802227,0.0,0.0,0.0,1908.4936387945577
2015-03-19,1503.910532036962,-736.5197628065818,4925.0386112724955,1503.910532036962,1503.910532036962,718.7507571387697,718.7507571387697,718.7507571387697,155.7553679114338,155.7553679114338,155.7553679114338,562.9953892273359,562.9953892273359,562.9953892273359,0.0,0.0,0.0,2222.661289175732
2015-03-20,1504.0286610378291,-275.7381596483569,5113.7942413210985,1504.0286610378291,1504.0286610378291,959.2873887034352,959.2873887034352,959.2873887034352,419.57662290162415,419.57662290162415,419.57662290162415,539.710765801811,539.710765801811,539.710765801811,0.0,0.0,0.0,2463.3160497412646
2015-03-21,1504.1467900386965,-874.9188375919713,4727.986273043706,1504.1467900386965,1504.1467900386965,528.8270576672364,528.8270576672364,528.8270576672364,22.055791034063013,22.055791034063013,22.055791034063013,506.7712666331734,506.7712666331734,506.7712666331734,0.0,0.0,0.0,2032.973847705933
2015-03-22,1504.2737022472982,-632.3142750929446,4868.961129633287,1504.2737022472982,1504.2737022472982,669.1365768072382,669.1365768072382,669.1365768072382,203.87039745384442,203.87039745384442,203.87039745384442,465.26617935339374,465.26617935339374,465.26617935339374,0.0,0.0,0.0,2173.410279054536
2015-03-23,1504.4006144558996,-621.9857377338016,4978.682457035269,1504.4006144558996,1504.4006144558996,827.8538024685613,827.8538024685613,827.8538024685613,411.45276550266016,411.45276550266016,411.45276550266016,416.4010369659011,416.4010369659011,416.4010369659011,0.0,0.0,0.0,2332.254416924461
2015-03-24,1504.527526664501,-1097.8064408262405,4469.265131408295,1504.527526664501,1504.527526664501,189.2909054092729,189.2909054092729,189.2909054092729,-172.17587922120373,-172.17587922120373,-172.17587922120373,361.46678463047664,361.46678463047664,361.46678463047664,0.0,0.0,0.0,1693.818432073774
2015-03-26,1504.781351081704,-962.1178240499187,4453.875839877094,1504.781351081704,1504.781351081704,394.5454357881608,394.5454357881608,394.5454357881608,155.75536791210263,155.75536791210263,155.75536791210263,238.79006787605815,238.79006787605815,238.79006787605815,0.0,0.0,0.0,1899.326786869865
2015-03-27,1504.9082632903055,-713.2299825656524,4857.408152466199,1504.9082632903055,1504.9082632903055,593.3454375287832,593.3454375287832,593.3454375287832,419.5766229007143,419.5766229007143,419.5766229007143,173.7688146280689,173.7688146280689,173.7688146280689,0.0,0.0,0.0,2098.253700819089
2015-03-28,1505.0351754989072,-1201.5601445186028,4338.082018870589,1505.0351754989072,1505.0351754989072,130.11464136624718,130.11464136624718,130.11464136624718,22.05579103546169,22.05579103546169,22.05579103546169,108.0588503307855,108.0588503307855,108.0588503307855,0.0,0.0,0.0,1635.1498168651544
2015-03-29,1505.1620877075086,-932.2959944062341,4324.947708175679,1505.1620877075086,1505.1620877075086,246.7762505716951,246.7762505716951,246.7762505716951,203.87039745331904,203.87039745331904,203.87039745331904,42.90585311837606,42.90585311837606,42.90585311837606,0.0,0.0,0.0,1751.9383382792037
2015-03-30,1505.2889999161102,-809.8372376900468,4758.163361471079,1505.2889999161102,1505.2889999161102,390.9135017002406,390.9135017002406,390.9135017002406,411.45276550316,411.45276550316,411.45276550316,-20.539263802919365,-20.539263802919365,-20.539263802919365,0.0,0.0,0.0,1896.202501616351
2015-03-31,1505.4159121247117,-1565.4839909325044,3991.9422050676108,1505.4159121247117,1505.4159121247117,-253.41870879799592,-253.41870879799592,-253.41870879799592,-172.1758792223669,-172.1758792223669,-172.1758792223669,-81.24282957562899,-81.24282957562899,-81.24282957562899,0.0,0.0,0.0,1251.9972033267159
2015-04-02,1505.6697365419145,-1174.859323795846,4264.34882855282,1505.6697365419145,1505.6697365419145,-35.23005492426971,-35.23005492426971,-35.23005492426971,155.755367913352,155.755367913352,155.755367913352,-190.9854228376217,-190.9854228376217,-190.9854228376217,0.0,0.0,0.0,1470.4396816176447
2015-04-04,1505.9235609591176,-1478.4239966298173,4179.633872067575,1505.9235609591176,1505.9235609591176,-258.9514113835663,-258.9514113835663,-258.9514113835663,22.055791033758975,22.055791033758975,22.055791033758975,-281.00720241732535,-281.00720241732535,-281.00720241732535,0.0,0.0,0.0,1246.9721495755512
2015-04-05,1506.050473167719,-1155.3573829640025,3970.3170778830145,1506.050473167719,1506.050473167719,-113.81116967610642,-113.81116967610642,-113.81116967610642,203.87039745401594,203.87039745401594,203.87039745401594,-317.6815671301224,-317.6815671301224,-317.6815671301224,0.0,0.0,0.0,1392.2393034916126
2015-04-06,1506.1773853763204,-1105.3640345186611,4344.0449107286295,1506.1773853763204,1506.1773853763204,62.82287543900968,62.82287543900968,62.82287543900968,411.45276550280664,411.45276550280664,411.45276550280664,-348.62989006379695,-348.62989006379695,-348.62989006379695,0.0,0.0,0.0,1569.0002608153302
2015-04-07,1506.304297584922,-1843.2445529231934,3488.3979652512116,1506.304297584922,1506.304297584922,-546.1014718032076,-546.1014718032076,-546.1014718032076,-172.17587922310432,-172.17587922310432,-172.17587922310432,-373.9255925801033,-373.9255925801033,-373.9255925801033,0.0,0.0,0.0,960.2028257817145
2015-04-09,1506.558122002125,-1409.7380363840725,4017.2823179252396,1506.558122002125,1506.558122002125,-252.81948114777467,-252.81948114777467,-252.81948114777467,155.7553679118152,155.7553679118152,155.7553679118152,-408.57484905958984,-408.57484905958984,-408.57484905958984,0.0,0.0,0.0,1253.7386408543503
2015-04-10,1506.6850342107266,-1214.5616564845689,4392.543316413683,1506.6850342107266,1506.6850342107266,0.825777127810796,0.825777127810796,0.825777127810796,419.5766229017414,419.5766229017414,419.5766229017414,-418.7508457739306,-418.7508457739306,-418.7508457739306,0.0,0.0,0.0,1507.5108113385375
2015-04-11,1506.811946419328,-1630.3982062347075,3776.508120494251,1506.811946419328,1506.811946419328,-402.8259759563103,-402.8259759563103,-402.8259759563103,22.0557910343558,22.0557910343558,22.0557910343558,-424.8817669906661,-424.8817669906661,-424.8817669906661,0.0,0.0,0.0,1103.9859704630178
2015-04-12,1506.9388586279294,-1376.6313385493916,4073.100406066253,1506.9388586279294,1506.9388586279294,-223.73537484133143,-223.73537484133143,-223.73537484133143,203.8703974547129,203.8703974547129,203.8703974547129,-427.60577229604434,-427.60577229604434,-427.60577229604434,0.0,0.0,0.0,1283.203483786598
2015-04-13,1507.0657708365309,-1298.316552550436,4156.141378898203,1507.0657708365309,1507.0657708365309,-16.15916272801246,-16.15916272801246,-16.15916272801246,411.4527655033065,411.4527655033065,411.4527655033065,-427.611928231319,-427.611928231319,-427.611928231319,0.0,0.0,0.0,1490.9066081085184
2015-04-14,1507.1926830451323,-1971.8856013674692,3743.227226774442,1507.1926830451323,1507.1926830451323,-597.7926908211332,-597.7926908211332,-597.7926908211332,-172.17587922196998,-172.17587922196998,-172.17587922196998,-425.61681159916327,-425.61681159916327,-425.61681159916327,0.0,0.0,0.0,909.3999922239991
2015-04-16,1507.4465074623354,-1407.7116017929438,3807.514670045055,1507.4465074623354,1507.4465074623354,-262.7324118767544,-262.7324118767544,-262.7324118767544,155.75536791248396,155.75536791248396,155.75536791248396,-418.48777978923835,-418.48777978923835,-418.48777978923835,0.0,0.0,0.0,1244.714095585581
2015-04-17,1507.5734196709368,-1191.3906507992729,4315.106193309181,1507.5734196709368,1507.5734196709368,4.8570470763619245,4.8570470763619245,4.8570470763619245,419.5766229027521,419.5766229027521,419.5766229027521,-414.71957582639016,-414.71957582639016,-414.71957582639016,0.0,0.0,0.0,1512.4304667472986
2015-04-18,1507.7003318795385,-1485.6448805731663,3975.9151125607546,1507.7003318795385,1507.7003318795385,-389.5853440306873,-389.5853440306873,-389.5853440306873,22.055791033802915,22.055791033802915,22.055791033802915,-411.6411350644902,-411.6411350644902,-411.6411350644902,0.0,0.0,0.0,1118.1149878488511
2015-04-19,1507.8272440881399,-1407.9695377391124,4164.510073529296,1507.8272440881399,1507.8272440881399,-205.9110593510559,-205.9110593510559,-205.9110593510559,203.87039745307595,203.87039745307595,203.87039745307595,-409.78145680413184,-409.78145680413184,-409.78145680413184,0.0,0.0,0.0,1301.916184737084
2015-04-20,1507.9541562967415,-1417.220126091553,4204.604285703861,1507.9541562967415,1507.9541562967415,1.8728006736627019,1.8728006736627019,1.8728006736627019,411.4527655029763,411.4527655029763,411.4527655029763,-409.5799648293136,-409.5799648293136,-409.5799648293136,0.0,0.0,0.0,1509.8269569704041
2015-04-21,1508.081068505343,-1831.086166314133,3999.346156412734,1508.081068505343,1508.081068505343,-583.5514200911543,-583.5514200911543,-583.5514200911543,-172.1758792231332,-172.1758792231332,-172.1758792231332,-411.37554086802123,-411.37554086802123,-411.37554086802123,0.0,0.0,0.0,924.5296484141886
2015-04-22,1508.2079807139444,-2591.060876954118,2659.6404115966275,1508.2079807139444,1508.2079807139444,-1455.9339513262275,-1455.9339513262275,-1455.9339513262275,-1040.5350655816821,-1040.5350655816821,-1040.5350655816821,-415.39888574454534,-415.39888574454534,-415.39888574454534,0.0,0.0,0.0,52.27402938771684
2015-04-24,1508.4618051311472,-1262.493199214095,4525.256306982127,1508.4618051311472,1508.4618051311472,-10.91253417139029,-10.91253417139029,-10.91253417139029,419.57662290230536,419.57662290230536,419.57662290230536,-430.48915707369565,-430.48915707369565,-430.48915707369565,0.0,0.0,0.0,1497.549270959757
2015-04-25,1508.5887173397487,-1778.4776918152672,3753.397054647158,1508.5887173397487,1508.5887173397487,-419.4004743927122,-419.4004743927122,-419.4004743927122,22.05579103520162,22.05579103520162,22.05579103520162,-441.45626542791376,-441.45626542791376,-441.45626542791376,0.0,0.0,0.0,1089.1882429470365
2015-04-26,1508.7156295483503,-1549.428515858161,3997.9314418303775,1508.7156295483503,1508.7156295483503,-250.58978420234067,-250.58978420234067,-250.58978420234067,203.8703974548844,203.8703974548844,203.8703974548844,-454.46018165722506,-454.46018165722506,-454.46018165722506,0.0,0.0,0.0,1258.1258453460096
2015-04-27,1508.8425417569517,-1145.7997074066095,4220.3658257836105,1508.8425417569517,1508.8425417569517,-57.743235573416555,-57.743235573416555,-57.743235573416555,411.45276550262304,411.45276550262304,411.45276550262304,-469.1960010760396,-469.1960010760396,-469.1960010760396,0.0,0.0,0.0,1451.0993061835352
2015-04-28,1508.9694539655534,-1762.554008181826,3337.3664415308094,1508.9694539655534,1508.9694539655534,-657.4509122793054,-657.4509122793054,-657.4509122793054,-172.1758792234448,-172.1758792234448,-172.1758792234448,-485.27503305586055,-485.27503305586055,-485.27503305586055,0.0,0.0,0.0,851.518541686248
2015-04-29,1509.0963661741548,-2740.876413539937,2691.1540367477382,1509.0963661741548,1509.0963661741548,-1542.773787005738,-1542.773787005738,-1542.773787005738,-1040.5350655814548,-1040.5350655814548,-1040.5350655814548,-502.23872142428314,-502.23872142428314,-502.23872142428314,0.0,0.0,0.0,-33.67742083158328
